product_id,product_code,product_name,category_id,manufacturer_name,brand_name,jan_code,unit,standard_price,purchase_price,stock_control_flag,sales_start_date,sales_end_date,created_at,updated_at
2913,PRD02913,ふわふわのティッシュ,4,日本オイル,ミルクファーム,4900726109041,個,517.00,361.90,true,2025-04-15,,2025-04-16 18:13:58.850970,2025-04-21 18:13:58.850970
2914,PRD02914,ふわふわのティッシュ,1,スパイスジャパン,ヘルシーオイル,4900525919699,パック,683.00,478.10,true,2025-02-09,,2025-04-04 18:13:58.850982,2025-04-07 18:13:58.850982
2915,PRD02915,甘い食パン,3,日本オイル,ふんわりブレッド,4900167355798,パック,258.00,180.60,true,2025-04-07,,2025-04-01 18:13:58.850992,2025-04-04 18:13:58.850992
2916,PRD02916,濃厚なサラダ油,3,清流ウォーター,ゴールデンアップル,4900512637862,個,581.00,406.70,true,2025-03-02,,2025-04-27 18:13:58.851002,2025-05-03 18:13:58.851002
2917,PRD02917,ふわふわのしょうゆ,6,清流ウォーター,本格カレー,4900545452545,個,493.00,345.10,true,2025-02-07,,2025-04-07 18:13:58.851013,2025-04-07 18:13:58.851013
2918,PRD02918,上質な牛乳,4,清流ウォーター,ヘルシーオイル,4900134599067,個,399.00,279.30,true,2025-06-29,,2025-03-31 18:13:58.851024,2025-04-05 18:13:58.851024
2919,PRD02919,お得なバナナ,4,日本オイル,ヘルシーオイル,4900962861366,パック,334.00,233.80,true,2025-02-17,,2025-03-29 18:13:58.851036,2025-03-29 18:13:58.851036
2920,PRD02920,濃厚な卵,6,スポドリカンパニー,クリアウォーター,4900085160173,パック,202.00,141.40,true,2025-03-02,,2025-04-18 18:13:58.851046,2025-04-26 18:13:58.851046
2921,PRD02921,ふわふわのカレー粉,6,青森フルーツ,ふんわりブレッド,4900840490380,パック,918.00,642.60,true,2025-01-30,,2025-04-14 18:13:58.851059,2025-04-20 18:13:58.851059
2922,PRD02922,上質なカレー粉,5,日本オイル,本格カレー,4900849922062,本,123.00,86.10,true,2025-04-15,,2025-04-22 18:13:58.851070,2025-04-24 18:13:58.851070
2923,PRD02923,上質な卵,6,青森フルーツ,ミルクファーム,4900394075041,袋,408.00,285.60,true,2025-05-07,,2025-04-13 18:13:58.851081,2025-04-22 18:13:58.851081
2924,PRD02924,お得なティッシュ,5,関西エッグ,ヘルシーオイル,4900635200491,パック,984.00,688.80,true,2025-04-18,,2025-03-31 18:13:58.851095,2025-04-06 18:13:58.851095
2925,PRD02925,お得なティッシュ,4,日本オイル,ふんわりブレッド,4900842539471,缶,996.00,697.20,true,2025-01-07,,2025-04-19 18:13:58.851107,2025-04-28 18:13:58.851107
2926,PRD02926,ふわふわのしょうゆ,4,関西エッグ,クリアウォーター,4900419729134,箱,738.00,516.60,true,2025-05-15,,2025-03-30 18:13:58.851120,2025-04-08 18:13:58.851120
2927,PRD02927,ふわふわの水,3,スポドリカンパニー,ミルクファーム,4900006311301,袋,893.00,625.10,true,2025-04-02,,2025-04-19 18:13:58.851132,2025-04-19 18:13:58.851132
2928,PRD02928,新鮮な卵,4,清流ウォーター,クリアウォーター,4900406582828,パック,863.00,604.10,true,2025-02-15,,2025-04-17 18:13:58.851143,2025-04-20 18:13:58.851143
2929,PRD02929,ふわふわのチョコレート,6,青森フルーツ,ヘルシーオイル,4900858717374,袋,396.00,277.20,true,2025-06-16,,2025-04-22 18:13:58.851154,2025-04-24 18:13:58.851154
2930,PRD02930,濃厚なチョコレート,6,北海道ミルク,ヘルシーオイル,4900343694124,缶,647.00,452.90,true,2025-05-01,,2025-04-12 18:13:58.851165,2025-04-14 18:13:58.851165
2931,PRD02931,甘い食パン,1,青森フルーツ,ふんわりブレッド,4900310238661,袋,676.00,473.20,true,2025-04-04,,2025-04-15 18:13:58.851176,2025-04-18 18:13:58.851176
2932,PRD02932,お得なチョコレート,2,日本オイル,ゴールデンアップル,4900692009498,袋,981.00,686.70,true,2025-03-01,,2025-03-29 18:13:58.851187,2025-03-30 18:13:58.851187
2933,PRD02933,ふわふわのスポーツドリンク,6,青森フルーツ,リフレッシュウォーター,4900568400891,個,766.00,536.20,true,2025-02-26,,2025-04-07 18:13:58.851199,2025-04-12 18:13:58.851199
2934,PRD02934,新鮮なりんご,6,北海道ミルク,ゴールデンアップル,4900322579652,パック,896.00,627.20,true,2025-05-31,,2025-04-23 18:13:58.851211,2025-04-23 18:13:58.851211
2935,PRD02935,甘い食パン,5,青森フルーツ,ゴールデンアップル,4900475959179,缶,771.00,539.70,true,2025-01-04,,2025-04-04 18:13:58.851226,2025-04-09 18:13:58.851226
2936,PRD02936,ふわふわのサラダ油,2,スパイスジャパン,ヘルシーオイル,4900649960061,箱,938.00,656.60,true,2025-04-22,,2025-04-25 18:13:58.851239,2025-05-03 18:13:58.851239
2937,PRD02937,ふわふわのりんご,4,東京ベーカリー,たまご倶楽部,4900261222906,本,432.00,302.40,true,2025-01-13,,2025-04-04 18:13:58.851277,2025-04-09 18:13:58.851277
2938,PRD02938,上質なスポーツドリンク,3,清流ウォーター,本格カレー,4900109817737,箱,763.00,534.10,true,2025-05-24,,2025-04-07 18:13:58.851295,2025-04-15 18:13:58.851295
2939,PRD02939,ふわふわのカレー粉,2,東京ベーカリー,たまご倶楽部,4900129263280,缶,970.00,679.00,true,2025-03-08,,2025-03-29 18:13:58.851311,2025-04-04 18:13:58.851311
2940,PRD02940,上質なチョコレート,2,北海道ミルク,たまご倶楽部,4900182213721,本,876.00,613.20,true,2025-04-10,,2025-04-18 18:13:58.851325,2025-04-24 18:13:58.851325
2941,PRD02941,上質なスポーツドリンク,2,清流ウォーター,ゴールデンアップル,4900077313727,缶,566.00,396.20,true,2025-03-24,,2025-04-13 18:13:58.851337,2025-04-22 18:13:58.851337
2942,PRD02942,ふわふわのスポーツドリンク,5,青森フルーツ,ふんわりブレッド,4900063459734,缶,642.00,449.40,true,2025-03-03,,2025-04-17 18:13:58.851349,2025-04-21 18:13:58.851349
2943,PRD02943,上質なスポーツドリンク,5,スポドリカンパニー,本格カレー,4900408346173,個,941.00,658.70,true,2025-05-23,,2025-03-29 18:13:58.851362,2025-04-02 18:13:58.851362
2944,PRD02944,濃厚なカレー粉,3,東京ベーカリー,本格カレー,4900178579308,個,547.00,382.90,true,2025-01-07,,2025-04-11 18:13:58.851374,2025-04-20 18:13:58.851374
2945,PRD02945,新鮮な卵,4,関西エッグ,リフレッシュウォーター,4900327995820,パック,169.00,118.30,true,2025-01-21,,2025-04-14 18:13:58.851388,2025-04-21 18:13:58.851388
2946,PRD02946,上質な卵,5,スパイスジャパン,ヘルシーオイル,4900637195611,缶,968.00,677.60,true,2025-02-20,,2025-04-02 18:13:58.851403,2025-04-04 18:13:58.851403
2947,PRD02947,上質な卵,3,スポドリカンパニー,ふんわりブレッド,4900248820501,缶,213.00,149.10,true,2025-02-08,,2025-04-15 18:13:58.851415,2025-04-22 18:13:58.851415
2948,PRD02948,新鮮なスポーツドリンク,2,清流ウォーター,本格カレー,4900731812681,パック,394.00,275.80,true,2025-01-16,,2025-04-17 18:13:58.851428,2025-04-24 18:13:58.851428
2949,PRD02949,お得なスポーツドリンク,2,スパイスジャパン,クリアウォーター,4900236462208,個,124.00,86.80,true,2025-05-23,,2025-04-17 18:13:58.851440,2025-04-20 18:13:58.851440
2950,PRD02950,ふわふわの牛乳,4,青森フルーツ,ふんわりブレッド,4900851984200,袋,179.00,125.30,true,2025-01-03,,2025-04-09 18:13:58.851468,2025-04-17 18:13:58.851468
2951,PRD02951,上質な食パン,2,スポドリカンパニー,ミルクファーム,4900527625916,パック,368.00,257.60,true,2025-06-08,,2025-04-26 18:13:58.851488,2025-05-05 18:13:58.851488
2952,PRD02952,濃厚な食パン,1,日本オイル,本格カレー,4900504243483,パック,750.00,525.00,true,2025-02-19,,2025-04-05 18:13:58.851500,2025-04-12 18:13:58.851500
2953,PRD02953,お得なティッシュ,2,スパイスジャパン,ヘルシーオイル,4900314614175,本,501.00,350.70,true,2025-03-03,,2025-04-07 18:13:58.851512,2025-04-14 18:13:58.851512
2954,PRD02954,ふわふわのティッシュ,6,北海道ミルク,本格カレー,4900678263404,袋,370.00,259.00,true,2025-02-04,,2025-04-10 18:13:58.851523,2025-04-14 18:13:58.851523
2955,PRD02955,新鮮な水,6,関西エッグ,ミルクファーム,4900573939231,パック,639.00,447.30,true,2025-05-28,,2025-04-21 18:13:58.851534,2025-04-29 18:13:58.851534
2956,PRD02956,ふわふわのサラダ油,4,スポドリカンパニー,ふんわりブレッド,4900740292680,袋,577.00,403.90,true,2025-06-06,,2025-04-25 18:13:58.851546,2025-05-03 18:13:58.851546
2957,PRD02957,ふわふわの牛乳,3,東京ベーカリー,本格カレー,4900179985035,パック,303.00,212.10,true,2025-06-29,,2025-04-03 18:13:58.851586,2025-04-11 18:13:58.851586
2958,PRD02958,お得な水,5,日本オイル,ふんわりブレッド,4900828442206,個,281.00,196.70,true,2025-04-22,,2025-04-23 18:13:58.851614,2025-04-23 18:13:58.851614
2959,PRD02959,甘いスポーツドリンク,2,清流ウォーター,本格カレー,4900950355472,袋,124.00,86.80,true,2025-06-07,,2025-04-08 18:13:58.851626,2025-04-17 18:13:58.851626
2960,PRD02960,新鮮なティッシュ,1,日本オイル,クリアウォーター,4900623190744,袋,452.00,316.40,true,2025-03-28,,2025-04-05 18:13:58.851637,2025-04-11 18:13:58.851637
2961,PRD02961,ふわふわのしょうゆ,4,スポドリカンパニー,クリアウォーター,4900624254029,本,430.00,301.00,true,2025-03-10,,2025-03-31 18:13:58.851649,2025-04-01 18:13:58.851649
2962,PRD02962,ふわふわの牛乳,5,清流ウォーター,ミルクファーム,4900060536240,箱,846.00,592.20,true,2025-06-29,,2025-04-23 18:13:58.851661,2025-04-24 18:13:58.851661
2963,PRD02963,濃厚なしょうゆ,1,日本オイル,ゴールデンアップル,4900467374153,缶,484.00,338.80,true,2025-04-03,,2025-04-18 18:13:58.851672,2025-04-25 18:13:58.851672
2964,PRD02964,濃厚なサラダ油,4,スパイスジャパン,ふんわりブレッド,4900996314900,パック,408.00,285.60,true,2025-06-25,,2025-04-19 18:13:58.851683,2025-04-26 18:13:58.851683
2965,PRD02965,新鮮なチョコレート,6,東京ベーカリー,本格カレー,4900096237250,袋,447.00,312.90,true,2025-05-22,,2025-04-02 18:13:58.851697,2025-04-10 18:13:58.851697
2966,PRD02966,お得なカレー粉,4,スパイスジャパン,ミルクファーム,4900127807781,パック,240.00,168.00,true,2025-03-23,,2025-04-11 18:13:58.851954,2025-04-16 18:13:58.851954
2967,PRD02967,甘いりんご,1,青森フルーツ,リフレッシュウォーター,4900392589957,箱,744.00,520.80,true,2025-02-09,,2025-04-16 18:13:58.851989,2025-04-20 18:13:58.851989
2968,PRD02968,甘いスポーツドリンク,2,清流ウォーター,クリアウォーター,4900109316145,個,659.00,461.30,true,2025-01-01,,2025-04-17 18:13:58.852015,2025-04-18 18:13:58.852015
2969,PRD02969,お得なしょうゆ,3,スポドリカンパニー,クリアウォーター,4900345935139,本,958.00,670.60,true,2025-02-20,,2025-04-07 18:13:58.852035,2025-04-13 18:13:58.852035
2970,PRD02970,濃厚なカレー粉,1,北海道ミルク,ゴールデンアップル,4900213216429,箱,254.00,177.80,true,2025-04-03,,2025-04-04 18:13:58.852055,2025-04-04 18:13:58.852055
2971,PRD02971,お得な食パン,1,北海道ミルク,リフレッシュウォーター,4900086514916,袋,670.00,469.00,true,2025-03-14,,2025-04-15 18:13:58.852074,2025-04-18 18:13:58.852074
2972,PRD02972,濃厚な食パン,2,青森フルーツ,リフレッシュウォーター,4900276915513,個,359.00,251.30,true,2025-02-28,,2025-04-17 18:13:58.852093,2025-04-20 18:13:58.852093
2973,PRD02973,甘いしょうゆ,6,日本オイル,ヘルシーオイル,4900704995462,缶,153.00,107.10,true,2025-05-13,,2025-04-10 18:13:58.852111,2025-04-13 18:13:58.852111
2974,PRD02974,ふわふわのしょうゆ,2,北海道ミルク,リフレッシュウォーター,4900153670972,本,560.00,392.00,true,2025-06-11,,2025-04-16 18:13:58.852123,2025-04-23 18:13:58.852123
2975,PRD02975,甘いりんご,6,日本オイル,リフレッシュウォーター,4900417277436,本,224.00,156.80,true,2025-04-07,,2025-04-17 18:13:58.852169,2025-04-21 18:13:58.852169
2976,PRD02976,上質なティッシュ,4,スポドリカンパニー,本格カレー,4900838190484,パック,750.00,525.00,true,2025-05-29,,2025-04-09 18:13:58.852180,2025-04-18 18:13:58.852180
2977,PRD02977,上質な水,5,清流ウォーター,ゴールデンアップル,4900383118781,パック,475.00,332.50,true,2025-03-12,,2025-04-04 18:13:58.852191,2025-04-13 18:13:58.852191
2978,PRD02978,新鮮なりんご,1,日本オイル,たまご倶楽部,4900987324116,袋,828.00,579.60,true,2025-03-19,,2025-04-18 18:13:58.852202,2025-04-20 18:13:58.852202
2979,PRD02979,ふわふわのしょうゆ,5,北海道ミルク,クリアウォーター,4900239212465,箱,611.00,427.70,true,2025-04-25,,2025-04-14 18:13:58.852215,2025-04-19 18:13:58.852215
2980,PRD02980,ふわふわのバナナ,2,北海道ミルク,ふんわりブレッド,4900170388593,缶,143.00,100.10,true,2025-02-15,,2025-04-02 18:13:58.852226,2025-04-09 18:13:58.852226
2981,PRD02981,上質なバナナ,3,関西エッグ,ヘルシーオイル,4900704755867,個,784.00,548.80,true,2025-05-21,,2025-04-25 18:13:58.852237,2025-04-26 18:13:58.852237
2982,PRD02982,ふわふわの食パン,1,青森フルーツ,リフレッシュウォーター,4900349927346,パック,661.00,462.70,true,2025-04-01,,2025-03-31 18:13:58.852248,2025-04-07 18:13:58.852248
2983,PRD02983,濃厚な卵,6,スポドリカンパニー,リフレッシュウォーター,4900244587573,パック,519.00,363.30,true,2025-05-28,,2025-04-26 18:13:58.852260,2025-05-03 18:13:58.852260
2984,PRD02984,ふわふわのチョコレート,5,北海道ミルク,本格カレー,4900280506210,袋,755.00,528.50,true,2025-03-28,,2025-04-14 18:13:58.852272,2025-04-22 18:13:58.852272
2985,PRD02985,甘い牛乳,6,清流ウォーター,ミルクファーム,4900640630437,パック,572.00,400.40,true,2025-05-10,,2025-04-01 18:13:58.852285,2025-04-04 18:13:58.852285
2986,PRD02986,上質な食パン,5,清流ウォーター,ふんわりブレッド,4900044127703,袋,573.00,401.10,true,2025-03-01,,2025-04-17 18:13:58.852296,2025-04-25 18:13:58.852296
2987,PRD02987,お得なしょうゆ,1,スポドリカンパニー,ふんわりブレッド,4900588231247,パック,960.00,672.00,true,2025-04-27,,2025-03-30 18:13:58.852310,2025-04-05 18:13:58.852310
2988,PRD02988,甘いチョコレート,3,スポドリカンパニー,本格カレー,4900477240483,缶,761.00,532.70,true,2025-06-04,,2025-04-03 18:13:58.852322,2025-04-08 18:13:58.852322
2989,PRD02989,上質な卵,1,清流ウォーター,ゴールデンアップル,4900717609211,缶,389.00,272.30,true,2025-05-10,,2025-04-16 18:13:58.852333,2025-04-23 18:13:58.852333
2990,PRD02990,甘いしょうゆ,1,スポドリカンパニー,本格カレー,4900278790132,缶,941.00,658.70,true,2025-02-01,,2025-04-19 18:13:58.852344,2025-04-22 18:13:58.852344
2991,PRD02991,新鮮なしょうゆ,3,関西エッグ,ミルクファーム,4900133629802,パック,511.00,357.70,true,2025-05-24,,2025-04-14 18:13:58.852358,2025-04-15 18:13:58.852358
2992,PRD02992,お得なサラダ油,1,日本オイル,たまご倶楽部,4900828308865,袋,133.00,93.10,true,2025-04-03,,2025-04-06 18:13:58.852369,2025-04-06 18:13:58.852369
2993,PRD02993,濃厚なティッシュ,4,東京ベーカリー,ヘルシーオイル,4900631541985,缶,170.00,119.00,true,2025-01-03,,2025-04-26 18:13:58.852381,2025-05-03 18:13:58.852381
2994,PRD02994,濃厚なスポーツドリンク,6,日本オイル,ふんわりブレッド,4900361931691,パック,491.00,343.70,true,2025-04-19,,2025-04-20 18:13:58.852393,2025-04-25 18:13:58.852393
2995,PRD02995,濃厚なバナナ,3,関西エッグ,ゴールデンアップル,4900514365253,本,441.00,308.70,true,2025-01-07,,2025-04-04 18:13:58.852404,2025-04-07 18:13:58.852404
2996,PRD02996,甘いりんご,6,東京ベーカリー,ミルクファーム,4900531584635,袋,763.00,534.10,true,2025-01-02,,2025-04-01 18:13:58.852416,2025-04-02 18:13:58.852416
2997,PRD02997,甘いりんご,4,北海道ミルク,ゴールデンアップル,4900452624742,本,845.00,591.50,true,2025-01-13,,2025-04-15 18:13:58.852428,2025-04-23 18:13:58.852428
2998,PRD02998,ふわふわのバナナ,3,スパイスジャパン,本格カレー,4900216044373,個,122.00,85.40,true,2025-02-10,,2025-04-08 18:13:58.852441,2025-04-08 18:13:58.852441
2999,PRD02999,濃厚なりんご,6,スパイスジャパン,ヘルシーオイル,4900595812388,缶,423.00,296.10,true,2025-02-21,,2025-04-16 18:13:58.852453,2025-04-18 18:13:58.852453
3000,PRD03000,濃厚な水,5,日本オイル,ミルクファーム,4900283577905,個,616.00,431.20,true,2025-03-26,,2025-04-18 18:13:58.852466,2025-04-21 18:13:58.852466
3001,PRD03001,ふわふわのサラダ油,4,日本オイル,クリアウォーター,4900681625790,本,223.00,156.10,true,2025-02-06,,2025-04-09 18:13:58.852478,2025-04-16 18:13:58.852478
3002,PRD03002,甘いカレー粉,3,青森フルーツ,リフレッシュウォーター,4900054831496,パック,753.00,527.10,true,2025-05-05,,2025-03-31 18:13:58.852494,2025-04-03 18:13:58.852494
3003,PRD03003,お得な食パン,1,東京ベーカリー,本格カレー,4900612178304,パック,744.00,520.80,true,2025-05-01,,2025-04-26 18:13:58.852506,2025-05-02 18:13:58.852506
3004,PRD03004,新鮮なしょうゆ,2,関西エッグ,たまご倶楽部,4900055951409,缶,675.00,472.50,true,2025-03-27,,2025-04-22 18:13:58.852519,2025-04-25 18:13:58.852519
3005,PRD03005,新鮮な牛乳,5,青森フルーツ,ヘルシーオイル,4900302582702,パック,528.00,369.60,true,2025-03-05,,2025-04-21 18:13:58.852533,2025-04-23 18:13:58.852533
3006,PRD03006,濃厚な食パン,2,スパイスジャパン,たまご倶楽部,4900227764529,袋,241.00,168.70,true,2025-05-10,,2025-04-17 18:13:58.852551,2025-04-23 18:13:58.852551
3007,PRD03007,新鮮なりんご,6,関西エッグ,リフレッシュウォーター,4900777027373,本,974.00,681.80,true,2025-05-28,,2025-04-16 18:13:58.852579,2025-04-25 18:13:58.852579
3008,PRD03008,上質なサラダ油,2,北海道ミルク,ふんわりブレッド,4900373547033,箱,267.00,186.90,true,2025-04-11,,2025-04-10 18:13:58.852610,2025-04-14 18:13:58.852610
3009,PRD03009,お得なティッシュ,5,北海道ミルク,クリアウォーター,4900877627410,個,997.00,697.90,true,2025-01-24,,2025-04-04 18:13:58.852639,2025-04-04 18:13:58.852639
3010,PRD03010,上質な卵,3,清流ウォーター,ふんわりブレッド,4900805795857,箱,919.00,643.30,true,2025-06-20,,2025-04-13 18:13:58.852667,2025-04-15 18:13:58.852667
3011,PRD03011,ふわふわの牛乳,5,東京ベーカリー,ふんわりブレッド,4900328948534,個,634.00,443.80,true,2025-01-13,,2025-03-31 18:13:58.852696,2025-04-05 18:13:58.852696
3012,PRD03012,お得な食パン,4,東京ベーカリー,ヘルシーオイル,4900561406818,缶,795.00,556.50,true,2025-01-26,,2025-04-17 18:13:58.852713,2025-04-17 18:13:58.852713
3013,PRD03013,お得なサラダ油,5,日本オイル,ふんわりブレッド,4900509508967,箱,895.00,626.50,true,2025-03-18,,2025-04-12 18:13:58.852735,2025-04-19 18:13:58.852735
3014,PRD03014,お得な卵,5,関西エッグ,ミルクファーム,4900366832414,パック,617.00,431.90,true,2025-01-02,,2025-04-16 18:13:58.852748,2025-04-22 18:13:58.852748
3015,PRD03015,新鮮なティッシュ,5,東京ベーカリー,ゴールデンアップル,4900487967583,本,827.00,578.90,true,2025-06-18,,2025-04-17 18:13:58.852759,2025-04-19 18:13:58.852759
3016,PRD03016,ふわふわのりんご,6,スパイスジャパン,たまご倶楽部,4900269824533,袋,799.00,559.30,true,2025-04-26,,2025-04-06 18:13:58.852772,2025-04-14 18:13:58.852772
3017,PRD03017,お得なサラダ油,3,清流ウォーター,たまご倶楽部,4900078295671,個,269.00,188.30,true,2025-01-24,,2025-04-07 18:13:58.852784,2025-04-16 18:13:58.852784
3018,PRD03018,濃厚な食パン,5,関西エッグ,ヘルシーオイル,4900228014944,パック,230.00,161.00,true,2025-02-14,,2025-03-29 18:13:58.852795,2025-04-06 18:13:58.852795
3019,PRD03019,濃厚な牛乳,2,関西エッグ,ふんわりブレッド,4900325926740,パック,130.00,91.00,true,2025-01-17,,2025-04-23 18:13:58.852807,2025-05-02 18:13:58.852807
3020,PRD03020,お得な食パン,4,北海道ミルク,たまご倶楽部,4900113722729,本,366.00,256.20,true,2025-06-07,,2025-04-23 18:13:58.852820,2025-04-29 18:13:58.852820
3021,PRD03021,甘い卵,6,関西エッグ,ミルクファーム,4900100123372,袋,289.00,202.30,true,2025-04-30,,2025-04-09 18:13:58.852831,2025-04-10 18:13:58.852831
3022,PRD03022,新鮮なバナナ,6,スポドリカンパニー,ふんわりブレッド,4900085699592,本,310.00,217.00,true,2025-05-01,,2025-04-26 18:13:58.852846,2025-05-01 18:13:58.852846
3023,PRD03023,甘い牛乳,5,スポドリカンパニー,ミルクファーム,4900408592466,個,522.00,365.40,true,2025-02-02,,2025-04-14 18:13:58.852868,2025-04-14 18:13:58.852868
3024,PRD03024,濃厚なしょうゆ,6,青森フルーツ,クリアウォーター,4900762899161,パック,174.00,121.80,true,2025-02-01,,2025-03-30 18:13:58.853062,2025-04-04 18:13:58.853062
3025,PRD03025,新鮮な水,1,青森フルーツ,ヘルシーオイル,4900399849723,パック,505.00,353.50,true,2025-06-24,,2025-04-01 18:13:58.853081,2025-04-10 18:13:58.853081
3026,PRD03026,甘いしょうゆ,5,日本オイル,本格カレー,4900664804498,缶,338.00,236.60,true,2025-04-04,,2025-04-12 18:13:58.853093,2025-04-21 18:13:58.853093
3027,PRD03027,甘いカレー粉,1,東京ベーカリー,ふんわりブレッド,4900481139487,缶,418.00,292.60,true,2025-01-02,,2025-04-03 18:13:58.853106,2025-04-05 18:13:58.853106
3028,PRD03028,新鮮なカレー粉,6,北海道ミルク,本格カレー,4900851268821,箱,167.00,116.90,true,2025-05-09,,2025-04-07 18:13:58.853117,2025-04-11 18:13:58.853117
3029,PRD03029,濃厚なりんご,4,スパイスジャパン,ふんわりブレッド,4900094253352,パック,914.00,639.80,true,2025-02-05,,2025-04-23 18:13:58.853128,2025-04-27 18:13:58.853128
3030,PRD03030,ふわふわのりんご,2,青森フルーツ,ヘルシーオイル,4900564959743,袋,779.00,545.30,true,2025-04-24,,2025-03-31 18:13:58.853140,2025-03-31 18:13:58.853140
3031,PRD03031,濃厚な食パン,6,東京ベーカリー,ヘルシーオイル,4900578759763,箱,503.00,352.10,true,2025-04-14,,2025-04-20 18:13:58.853153,2025-04-26 18:13:58.853153
3032,PRD03032,甘いスポーツドリンク,5,清流ウォーター,リフレッシュウォーター,4900300465956,箱,712.00,498.40,true,2025-03-02,,2025-04-27 18:13:58.853165,2025-05-04 18:13:58.853165
3033,PRD03033,上質なバナナ,2,関西エッグ,リフレッシュウォーター,4900189196317,本,771.00,539.70,true,2025-04-08,,2025-04-27 18:13:58.853176,2025-05-06 18:13:58.853176
3034,PRD03034,ふわふわのサラダ油,3,清流ウォーター,クリアウォーター,4900934134202,本,199.00,139.30,true,2025-01-02,,2025-04-11 18:13:58.853187,2025-04-14 18:13:58.853187
3035,PRD03035,お得なしょうゆ,5,スポドリカンパニー,リフレッシュウォーター,4900439641192,缶,804.00,562.80,true,2025-03-29,,2025-03-31 18:13:58.853200,2025-04-08 18:13:58.853200
3036,PRD03036,新鮮なサラダ油,3,北海道ミルク,クリアウォーター,4900555399819,本,333.00,233.10,true,2025-03-02,,2025-04-26 18:13:58.853211,2025-05-04 18:13:58.853211
3037,PRD03037,濃厚なりんご,4,北海道ミルク,ゴールデンアップル,4900694843266,パック,221.00,154.70,true,2025-04-12,,2025-04-25 18:13:58.853223,2025-04-29 18:13:58.853223
3038,PRD03038,お得なバナナ,5,青森フルーツ,クリアウォーター,4900560572115,パック,528.00,369.60,true,2025-03-16,,2025-04-01 18:13:58.853233,2025-04-05 18:13:58.853233
3039,PRD03039,新鮮なスポーツドリンク,6,清流ウォーター,ミルクファーム,4900672608421,本,884.00,618.80,true,2025-04-15,,2025-04-16 18:13:58.853245,2025-04-24 18:13:58.853245
3040,PRD03040,お得な牛乳,1,スパイスジャパン,たまご倶楽部,4900991116581,個,778.00,544.60,true,2025-02-09,,2025-04-07 18:13:58.853256,2025-04-07 18:13:58.853256
3041,PRD03041,上質なサラダ油,5,関西エッグ,本格カレー,4900631824623,缶,694.00,485.80,true,2025-02-18,,2025-04-16 18:13:58.853267,2025-04-19 18:13:58.853267
3042,PRD03042,濃厚な卵,5,関西エッグ,ミルクファーム,4900433293939,本,385.00,269.50,true,2025-04-10,,2025-04-03 18:13:58.853278,2025-04-04 18:13:58.853278
3043,PRD03043,お得なカレー粉,5,スパイスジャパン,ミルクファーム,4900713806204,缶,420.00,294.00,true,2025-05-01,,2025-04-16 18:13:58.853289,2025-04-25 18:13:58.853289
3044,PRD03044,ふわふわの食パン,3,スパイスジャパン,リフレッシュウォーター,4900270685489,本,936.00,655.20,true,2025-04-05,,2025-04-27 18:13:58.853301,2025-04-29 18:13:58.853301
3045,PRD03045,新鮮なサラダ油,4,東京ベーカリー,ミルクファーム,4900955853642,袋,605.00,423.50,true,2025-03-03,,2025-04-14 18:13:58.853312,2025-04-17 18:13:58.853312
3046,PRD03046,新鮮な水,3,青森フルーツ,リフレッシュウォーター,4900869442496,個,939.00,657.30,true,2025-05-11,,2025-04-13 18:13:58.853326,2025-04-22 18:13:58.853326
3047,PRD03047,ふわふわのしょうゆ,6,関西エッグ,ミルクファーム,4900642129709,個,302.00,211.40,true,2025-03-12,,2025-04-13 18:13:58.853337,2025-04-20 18:13:58.853337
3048,PRD03048,お得なりんご,2,関西エッグ,たまご倶楽部,4900045569850,箱,285.00,199.50,true,2025-03-19,,2025-04-19 18:13:58.853350,2025-04-27 18:13:58.853350
3049,PRD03049,ふわふわのバナナ,5,清流ウォーター,ゴールデンアップル,4900015876627,箱,261.00,182.70,true,2025-02-16,,2025-04-05 18:13:58.853362,2025-04-06 18:13:58.853362
3050,PRD03050,甘いバナナ,1,スポドリカンパニー,ふんわりブレッド,4900103154145,袋,105.00,73.50,true,2025-03-07,,2025-04-11 18:13:58.853374,2025-04-14 18:13:58.853374
3051,PRD03051,濃厚な水,6,スパイスジャパン,ゴールデンアップル,4900215140179,個,335.00,234.50,true,2025-01-25,,2025-04-02 18:13:58.853387,2025-04-03 18:13:58.853387
3052,PRD03052,お得なりんご,1,関西エッグ,ミルクファーム,4900633258700,箱,959.00,671.30,true,2025-06-18,,2025-04-26 18:13:58.853400,2025-05-05 18:13:58.853400
3053,PRD03053,濃厚なカレー粉,3,スポドリカンパニー,ミルクファーム,4900273452927,袋,632.00,442.40,true,2025-05-04,,2025-04-24 18:13:58.853417,2025-04-29 18:13:58.853417
3054,PRD03054,お得な牛乳,5,日本オイル,本格カレー,4900807214785,パック,205.00,143.50,true,2025-04-15,,2025-04-15 18:13:58.853430,2025-04-16 18:13:58.853430
3055,PRD03055,新鮮なティッシュ,2,日本オイル,ゴールデンアップル,4900489077762,パック,377.00,263.90,true,2025-04-10,,2025-04-07 18:13:58.853446,2025-04-15 18:13:58.853446
3056,PRD03056,新鮮なバナナ,3,清流ウォーター,たまご倶楽部,4900191716599,箱,310.00,217.00,true,2025-05-08,,2025-04-19 18:13:58.853469,2025-04-28 18:13:58.853469
